island,timestamp_lst,ghi_wh_m2,ghi_clearsky_wh_m2,wind_10m_ms,wind_50m_ms,temp_2m_c,humidity_2m_pct,precip_mm_hr,pressure_kpa
Eluvaitivu,2025-01-21T05:00,0.0,0.0,5.68,6.67,25.28,80.97,1.61,101.0
Eluvaitivu,2025-01-21T06:00,39.12,40.35,5.71,6.61,25.44,81.09,1.6,101.08
Eluvaitivu,2025-01-21T07:00,214.35,234.7,5.97,6.59,25.69,80.3,2.29,101.17
Eluvaitivu,2025-01-21T08:00,409.7,458.62,6.18,6.77,25.85,79.89,2.32,101.24
Eluvaitivu,2025-01-21T09:00,604.22,652.88,6.47,7.08,26.04,79.28,2.68,101.23
Eluvaitivu,2025-01-21T10:00,715.58,790.67,6.77,7.43,26.2,78.91,3.51,101.17
Eluvaitivu,2025-01-21T11:00,746.03,860.6,6.94,7.63,26.28,78.84,17.07,101.08
Eluvaitivu,2025-01-21T12:00,675.28,852.35,6.98,7.69,26.33,78.95,13.77,100.99
Eluvaitivu,2025-01-21T13:00,611.72,768.72,7.06,7.8,26.34,79.11,11.3,100.9
Eluvaitivu,2025-01-21T14:00,477.65,617.65,7.1,7.87,26.34,79.15,9.33,100.83
Eluvaitivu,2025-01-21T15:00,295.7,414.98,6.98,7.77,26.3,79.32,6.45,100.82
Eluvaitivu,2025-01-21T16:00,126.55,189.6,6.75,7.62,26.18,80.01,3.7,100.85
Eluvaitivu,2025-01-21T17:00,13.9,19.33,6.41,7.53,25.97,81.11,1.64,100.91
Eluvaitivu,2025-01-21T18:00,0.0,0.0,6.31,7.49,25.9,81.47,2.41,101.0
Eluvaitivu,2025-01-21T19:00,0.0,0.0,6.27,7.48,25.91,81.36,1.72,101.1
Eluvaitivu,2025-01-21T20:00,0.0,0.0,6.31,7.54,25.96,81.31,1.17,101.17
Eluvaitivu,2025-01-21T21:00,0.0,0.0,6.32,7.56,26.0,81.6,1.29,101.18
Eluvaitivu,2025-01-21T22:00,0.0,0.0,6.24,7.49,26.02,82.08,1.23,101.13
Eluvaitivu,2025-01-21T23:00,0.0,0.0,6.22,7.45,26.01,82.74,1.38,101.07
Eluvaitivu,2025-01-22T00:00,0.0,0.0,6.31,7.56,25.99,83.37,1.47,100.96
Eluvaitivu,2025-01-22T01:00,0.0,0.0,6.54,7.83,25.95,84.14,1.34,100.85
Eluvaitivu,2025-01-22T02:00,0.0,0.0,6.68,8.0,25.91,84.42,1.57,100.78
Eluvaitivu,2025-01-22T03:00,0.0,0.0,6.62,7.93,25.87,84.15,1.72,100.78
Eluvaitivu,2025-01-22T04:00,0.0,0.0,6.34,7.6,25.84,83.77,1.51,100.83
Eluvaitivu,2025-01-22T05:00,0.0,0.0,6.11,7.3,25.82,83.55,1.66,100.92
Eluvaitivu,2025-01-22T06:00,17.67,41.8,6.11,7.14,26.04,82.74,2.01,101.02
Eluvaitivu,2025-01-22T07:00,95.15,243.62,6.23,6.97,26.33,81.48,2.37,101.13
Eluvaitivu,2025-01-22T08:00,215.02,470.75,6.27,6.96,26.56,80.27,2.53,101.22
Eluvaitivu,2025-01-22T09:00,252.25,669.4,6.29,6.97,26.72,79.52,2.67,101.23
Eluvaitivu,2025-01-22T10:00,245.18,808.83,6.44,7.13,26.82,79.24,3.14,101.18
Eluvaitivu,2025-01-22T11:00,248.93,878.08,6.81,7.54,26.9,79.15,4.86,101.07
Eluvaitivu,2025-01-22T12:00,404.58,873.75,7.02,7.81,26.91,79.15,4.37,100.97
Eluvaitivu,2025-01-22T13:00,288.65,794.28,7.09,7.88,26.89,79.08,3.4,100.88
Eluvaitivu,2025-01-22T14:00,157.1,646.6,6.97,7.77,26.81,78.94,2.32,100.85
Eluvaitivu,2025-01-22T15:00,103.25,444.6,6.88,7.69,26.68,79.1,1.15,100.86
Eluvaitivu,2025-01-22T16:00,52.2,213.23,6.9,7.81,26.48,79.92,0.84,100.89
Eluvaitivu,2025-01-22T17:00,7.47,23.42,6.84,8.04,26.19,81.44,1.06,100.94
Eluvaitivu,2025-01-22T18:00,0.0,0.0,6.88,8.18,26.08,81.9,1.57,101.03
Eluvaitivu,2025-01-22T19:00,0.0,0.0,6.88,8.23,26.06,81.83,2.14,101.12
Eluvaitivu,2025-01-22T20:00,0.0,0.0,6.9,8.27,26.06,81.98,2.75,101.18
Eluvaitivu,2025-01-22T21:00,0.0,0.0,6.93,8.33,26.07,81.89,3.68,101.2
Eluvaitivu,2025-01-22T22:00,0.0,0.0,6.87,8.27,26.05,81.88,3.12,101.18
Eluvaitivu,2025-01-22T23:00,0.0,0.0,6.78,8.17,26.0,81.89,3.1,101.13
Eluvaitivu,2025-01-23T00:00,0.0,0.0,6.69,8.05,25.93,81.8,3.06,101.07
Eluvaitivu,2025-01-23T01:00,0.0,0.0,6.57,7.89,25.86,81.46,3.31,100.99
Eluvaitivu,2025-01-23T02:00,0.0,0.0,6.34,7.6,25.8,80.71,5.2,100.94
Eluvaitivu,2025-01-23T03:00,0.0,0.0,5.98,7.16,25.77,79.84,4.72,100.93
Eluvaitivu,2025-01-23T04:00,0.0,0.0,5.66,6.75,25.75,78.9,5.33,100.96
Eluvaitivu,2025-01-23T05:00,0.0,0.0,5.42,6.42,25.74,78.18,3.05,101.02
Eluvaitivu,2025-01-23T06:00,29.88,45.75,5.26,6.19,26.01,77.33,2.91,101.1
Eluvaitivu,2025-01-23T07:00,151.75,258.5,5.44,6.12,26.39,75.3,2.75,101.18
Eluvaitivu,2025-01-23T08:00,332.65,490.52,5.73,6.37,26.62,73.69,1.44,101.24
Eluvaitivu,2025-01-23T09:00,462.62,690.17,6.08,6.71,26.8,73.04,1.73,101.23
Eluvaitivu,2025-01-23T10:00,551.03,831.08,6.42,7.1,26.87,73.38,1.93,101.18
Eluvaitivu,2025-01-23T11:00,588.55,877.83,6.65,7.36,26.88,73.77,0.9,101.1
Eluvaitivu,2025-01-23T12:00,659.2,872.1,6.62,7.32,26.82,74.15,1.22,101.02
Eluvaitivu,2025-01-23T13:00,626.95,791.15,6.4,7.05,26.73,74.22,0.65,100.95
Eluvaitivu,2025-01-23T14:00,507.3,640.97,6.22,6.83,26.62,74.37,0.3,100.93
Eluvaitivu,2025-01-23T15:00,321.5,436.95,6.13,6.73,26.49,74.73,0.13,100.94
Eluvaitivu,2025-01-23T16:00,137.02,205.77,6.0,6.72,26.32,75.46,0.09,100.98
Eluvaitivu,2025-01-23T17:00,16.75,22.7,5.73,6.74,25.99,77.13,0.04,101.03
Eluvaitivu,2025-01-23T18:00,0.0,0.0,5.68,6.76,25.86,77.49,0.02,101.1
Eluvaitivu,2025-01-23T19:00,0.0,0.0,5.66,6.74,25.85,77.21,0.0,101.17
Eluvaitivu,2025-01-23T20:00,0.0,0.0,5.79,6.91,25.85,76.85,0.0,101.2
Eluvaitivu,2025-01-23T21:00,0.0,0.0,5.99,7.17,25.82,76.82,0.0,101.18
Eluvaitivu,2025-01-23T22:00,0.0,0.0,6.19,7.41,25.79,76.72,0.02,101.11
Eluvaitivu,2025-01-23T23:00,0.0,0.0,6.32,7.58,25.75,76.65,0.05,101.03
Eluvaitivu,2025-01-24T00:00,0.0,0.0,6.43,7.71,25.7,76.65,0.1,100.93
Eluvaitivu,2025-01-24T01:00,0.0,0.0,6.46,7.76,25.67,76.56,0.2,100.82
Eluvaitivu,2025-01-24T02:00,0.0,0.0,6.25,7.45,25.58,76.82,0.26,100.75
Eluvaitivu,2025-01-24T03:00,0.0,0.0,5.86,6.93,25.48,77.27,0.32,100.74
Eluvaitivu,2025-01-24T04:00,0.0,0.0,5.49,6.47,25.39,77.72,0.52,100.78
Eluvaitivu,2025-01-24T05:00,0.0,0.0,5.2,6.08,25.31,78.01,0.9,100.88
Eluvaitivu,2025-01-24T06:00,43.3,47.2,4.99,5.79,25.47,77.85,0.92,100.99
Eluvaitivu,2025-01-24T07:00,235.23,267.1,5.14,5.65,25.77,76.82,0.53,101.13
Eluvaitivu,2025-01-24T08:00,459.8,502.4,5.24,5.68,25.93,76.64,0.51,101.22
Eluvaitivu,2025-01-24T09:00,629.45,702.42,5.47,5.91,26.11,76.6,0.3,101.24
Eluvaitivu,2025-01-24T10:00,764.83,842.05,5.67,6.14,26.27,76.32,0.26,101.21
Eluvaitivu,2025-01-24T11:00,859.83,904.03,5.87,6.39,26.38,76.0,0.33,101.12
Eluvaitivu,2025-01-24T12:00,827.3,896.38,6.09,6.64,26.4,76.15,0.39,101.02
Eluvaitivu,2025-01-24T13:00,772.62,813.25,6.31,6.89,26.33,76.58,0.33,100.92
Eluvaitivu,2025-01-24T14:00,625.67,661.2,6.43,7.06,26.23,76.9,0.44,100.87
Eluvaitivu,2025-01-24T15:00,410.0,455.08,6.58,7.26,26.17,77.08,0.49,100.87
Eluvaitivu,2025-01-24T16:00,190.7,219.75,6.59,7.41,26.06,77.77,0.73,100.92
Eluvaitivu,2025-01-24T17:00,22.75,25.05,6.37,7.47,25.86,79.09,0.82,101.01
Eluvaitivu,2025-01-24T18:00,0.0,0.0,6.25,7.4,25.8,79.59,1.91,101.1
Eluvaitivu,2025-01-24T19:00,0.0,0.0,6.11,7.25,25.79,79.76,2.15,101.2
Eluvaitivu,2025-01-24T20:00,0.0,0.0,6.06,7.21,25.81,79.8,1.04,101.25
Eluvaitivu,2025-01-24T21:00,0.0,0.0,6.09,7.26,25.83,79.88,0.85,101.22
Eluvaitivu,2025-01-24T22:00,0.0,0.0,6.11,7.28,25.82,79.88,0.95,101.16
Eluvaitivu,2025-01-24T23:00,0.0,0.0,6.06,7.23,25.81,80.01,0.89,101.09
Eluvaitivu,2025-01-25T00:00,0.0,0.0,6.07,7.24,25.78,80.04,0.95,101.01
Eluvaitivu,2025-01-25T01:00,0.0,0.0,6.08,7.25,25.73,80.17,0.83,100.93
Eluvaitivu,2025-01-25T02:00,0.0,0.0,6.07,7.23,25.67,80.23,0.64,100.89
Eluvaitivu,2025-01-25T03:00,0.0,0.0,6.1,7.28,25.66,80.11,0.41,100.92
Eluvaitivu,2025-01-25T04:00,0.0,0.0,6.19,7.37,25.65,79.97,0.17,100.99
Eluvaitivu,2025-01-25T05:00,0.0,0.0,6.24,7.43,25.63,79.98,0.19,101.06
Eluvaitivu,2025-01-25T06:00,25.67,40.65,6.4,7.5,25.83,79.52,0.19,101.13
Eluvaitivu,2025-01-25T07:00,145.7,242.02,6.71,7.52,26.14,78.09,0.36,101.21
Eluvaitivu,2025-01-25T08:00,289.45,469.65,6.87,7.63,26.35,76.99,0.44,101.28
Eluvaitivu,2025-01-25T09:00,416.3,667.08,6.94,7.69,26.52,76.36,0.53,101.28
Eluvaitivu,2025-01-25T10:00,461.1,805.58,6.97,7.72,26.64,75.88,0.39,101.23
Eluvaitivu,2025-01-25T11:00,551.47,842.72,6.99,7.76,26.72,75.42,0.31,101.15
Eluvaitivu,2025-01-25T12:00,487.9,838.05,6.97,7.73,26.72,75.17,0.29,101.06
Eluvaitivu,2025-01-25T13:00,565.2,757.35,6.98,7.76,26.69,75.0,0.15,100.97
Eluvaitivu,2025-01-25T14:00,429.2,608.83,6.89,7.67,26.65,74.83,0.14,100.92
Eluvaitivu,2025-01-25T15:00,277.38,408.3,6.82,7.63,26.58,74.82,0.17,100.92
Eluvaitivu,2025-01-25T16:00,131.82,186.88,6.79,7.75,26.45,75.19,0.46,100.96
Eluvaitivu,2025-01-25T17:00,19.0,20.77,6.78,8.05,26.17,76.26,0.56,101.02
Eluvaitivu,2025-01-25T18:00,0.0,0.0,7.05,8.43,26.06,76.35,0.39,101.1
Eluvaitivu,2025-01-25T19:00,0.0,0.0,7.26,8.72,26.03,76.31,0.13,101.19
Eluvaitivu,2025-01-25T20:00,0.0,0.0,7.34,8.81,25.96,76.77,0.1,101.25
Eluvaitivu,2025-01-25T21:00,0.0,0.0,7.21,8.67,25.89,77.58,0.14,101.27
Eluvaitivu,2025-01-25T22:00,0.0,0.0,7.08,8.51,25.82,78.22,0.18,101.25
Eluvaitivu,2025-01-25T23:00,0.0,0.0,7.05,8.46,25.75,78.83,0.26,101.18
Eluvaitivu,2025-01-26T00:00,0.0,0.0,7.11,8.53,25.68,79.21,0.4,101.07
Eluvaitivu,2025-01-26T01:00,0.0,0.0,7.08,8.49,25.56,80.0,0.51,100.97
Eluvaitivu,2025-01-26T02:00,0.0,0.0,6.68,8.0,25.47,80.16,0.45,100.94
Eluvaitivu,2025-01-26T03:00,0.0,0.0,6.14,7.31,25.41,79.82,0.43,100.96
Eluvaitivu,2025-01-26T04:00,0.0,0.0,5.85,6.94,25.35,79.45,0.58,101.01
Eluvaitivu,2025-01-26T05:00,0.0,0.0,5.85,6.92,25.34,79.11,0.09,101.07
Eluvaitivu,2025-01-26T06:00,35.88,41.45,6.04,7.09,25.53,78.47,0.08,101.15
Eluvaitivu,2025-01-26T07:00,202.65,245.98,6.44,7.23,25.85,76.83,0.07,101.24
Eluvaitivu,2025-01-26T08:00,412.05,480.77,6.89,7.62,26.03,75.86,0.05,101.29
Eluvaitivu,2025-01-26T09:00,582.75,684.22,7.34,8.11,26.16,75.12,0.04,101.26
Eluvaitivu,2025-01-26T10:00,708.3,831.3,7.75,8.58,26.3,74.13,0.07,101.21
Eluvaitivu,2025-01-26T11:00,701.22,879.53,8.06,8.95,26.4,73.19,0.07,101.14
Eluvaitivu,2025-01-26T12:00,693.22,877.67,8.05,8.95,26.45,72.46,0.06,101.07
Eluvaitivu,2025-01-26T13:00,633.47,798.45,7.96,8.86,26.46,72.08,0.03,100.98
Eluvaitivu,2025-01-26T14:00,516.08,648.92,7.78,8.7,26.45,71.72,0.01,100.93
Eluvaitivu,2025-01-26T15:00,323.73,443.8,7.76,8.72,26.42,71.51,0.0,100.92
Eluvaitivu,2025-01-26T16:00,145.02,211.27,7.78,8.95,26.29,71.95,0.0,100.95
Eluvaitivu,2025-01-26T17:00,18.1,24.45,7.57,9.05,26.02,73.04,0.0,101.0
Eluvaitivu,2025-01-26T18:00,0.0,0.0,7.33,8.85,25.92,73.25,0.0,101.08
Eluvaitivu,2025-01-26T19:00,0.0,0.0,7.1,8.6,25.92,72.82,0.0,101.15
Eluvaitivu,2025-01-26T20:00,0.0,0.0,7.1,8.57,25.9,72.7,0.0,101.2
Eluvaitivu,2025-01-26T21:00,0.0,0.0,7.14,8.63,25.86,72.77,0.0,101.19
Eluvaitivu,2025-01-26T22:00,0.0,0.0,7.08,8.54,25.79,72.85,0.0,101.14
Eluvaitivu,2025-01-26T23:00,0.0,0.0,6.89,8.29,25.7,73.0,0.0,101.07
Eluvaitivu,2025-01-27T00:00,0.0,0.0,6.61,7.95,25.61,73.19,0.0,101.0
Eluvaitivu,2025-01-27T01:00,0.0,0.0,6.28,7.5,25.52,73.38,0.03,100.93
Eluvaitivu,2025-01-27T02:00,0.0,0.0,5.76,6.83,25.44,73.36,0.22,100.89
Eluvaitivu,2025-01-27T03:00,0.0,0.0,5.36,6.29,25.36,73.32,0.48,100.9
Eluvaitivu,2025-01-27T04:00,0.0,0.0,5.23,6.1,25.32,73.35,0.78,100.97
Eluvaitivu,2025-01-27T05:00,0.0,0.0,5.22,6.08,25.3,73.46,0.23,101.06
Eluvaitivu,2025-01-27T06:00,35.72,42.22,5.22,6.1,25.52,73.39,0.16,101.15
Eluvaitivu,2025-01-27T07:00,197.95,248.5,5.6,6.24,25.97,71.61,0.12,101.22
Eluvaitivu,2025-01-27T08:00,406.5,483.05,5.97,6.55,26.28,70.2,0.09,101.26
Eluvaitivu,2025-01-27T09:00,615.58,690.28,6.08,6.69,26.58,68.74,0.06,101.26
Eluvaitivu,2025-01-27T10:00,770.95,836.35,6.07,6.71,26.79,67.63,0.09,101.21
Eluvaitivu,2025-01-27T11:00,845.62,881.92,6.01,6.64,26.99,67.06,0.19,101.13
Eluvaitivu,2025-01-27T12:00,853.6,873.53,5.98,6.61,27.13,66.79,0.01,101.02
Eluvaitivu,2025-01-27T13:00,727.65,788.38,6.1,6.78,27.26,66.43,0.03,100.9
Eluvaitivu,2025-01-27T14:00,622.2,633.85,6.19,6.92,27.3,66.32,0.12,100.84
Eluvaitivu,2025-01-27T15:00,408.65,427.1,6.25,7.02,27.23,66.5,0.16,100.83
Eluvaitivu,2025-01-27T16:00,182.57,198.07,6.12,7.08,27.0,68.01,0.38,100.87
Eluvaitivu,2025-01-27T17:00,21.88,23.05,5.97,7.14,26.66,70.15,0.32,100.94
Eluvaitivu,2025-01-27T18:00,0.0,0.0,5.97,7.16,26.51,70.84,0.15,101.02
Eluvaitivu,2025-01-27T19:00,0.0,0.0,5.88,7.04,26.44,71.05,0.07,101.1
Eluvaitivu,2025-01-27T20:00,0.0,0.0,5.84,6.97,26.37,71.1,0.04,101.16
Eluvaitivu,2025-01-27T21:00,0.0,0.0,5.69,6.77,26.31,70.84,0.04,101.15
Eluvaitivu,2025-01-27T22:00,0.0,0.0,5.43,6.41,26.22,70.67,0.03,101.11
Eluvaitivu,2025-01-27T23:00,0.0,0.0,5.27,6.18,26.12,70.47,0.02,101.03
Eluvaitivu,2025-01-28T00:00,0.0,0.0,5.29,6.2,26.03,70.65,0.01,100.95
Eluvaitivu,2025-01-28T01:00,0.0,0.0,5.32,6.23,25.93,71.02,0.01,100.89
Eluvaitivu,2025-01-28T02:00,0.0,0.0,5.31,6.22,25.86,71.2,0.01,100.86
Eluvaitivu,2025-01-28T03:00,0.0,0.0,5.37,6.28,25.79,71.45,0.01,100.87
Eluvaitivu,2025-01-28T04:00,0.0,0.0,5.33,6.23,25.78,71.29,0.0,100.91
Eluvaitivu,2025-01-28T05:00,0.0,0.0,5.13,5.99,25.8,71.03,0.0,101.0
Eluvaitivu,2025-01-28T06:00,32.35,40.17,4.89,5.73,26.12,70.44,0.0,101.12
Eluvaitivu,2025-01-28T07:00,184.45,240.9,4.95,5.54,26.63,67.73,0.0,101.22
Eluvaitivu,2025-01-28T08:00,395.0,477.1,5.0,5.47,26.94,66.05,0.0,101.28
Eluvaitivu,2025-01-28T09:00,615.53,685.35,5.08,5.54,27.19,65.12,0.0,101.26
Eluvaitivu,2025-01-28T10:00,784.33,832.3,5.18,5.65,27.34,64.64,0.0,101.2
Eluvaitivu,2025-01-28T11:00,801.33,832.8,5.18,5.66,27.42,64.6,0.0,101.12
Eluvaitivu,2025-01-28T12:00,771.58,827.12,5.08,5.54,27.46,64.61,0.0,101.04
Eluvaitivu,2025-01-28T13:00,695.78,744.05,4.88,5.31,27.45,64.55,0.0,100.96
Eluvaitivu,2025-01-28T14:00,568.5,592.3,4.63,5.02,27.35,64.73,0.0,100.92
Eluvaitivu,2025-01-28T15:00,369.73,391.27,4.44,4.81,27.2,64.97,0.0,100.94
Eluvaitivu,2025-01-28T16:00,162.7,176.5,4.36,4.87,26.95,66.14,0.0,101.0
Eluvaitivu,2025-01-28T17:00,20.25,20.73,4.52,5.28,26.58,68.2,0.01,101.08
Eluvaitivu,2025-01-28T18:00,0.0,0.0,4.89,5.75,26.41,68.72,0.01,101.17
Eluvaitivu,2025-01-28T19:00,0.0,0.0,5.23,6.17,26.32,68.87,0.02,101.27
Eluvaitivu,2025-01-28T20:00,0.0,0.0,5.59,6.62,26.24,68.96,0.03,101.33
Eluvaitivu,2025-01-28T21:00,0.0,0.0,5.79,6.87,26.12,69.17,0.04,101.34
Eluvaitivu,2025-01-28T22:00,0.0,0.0,5.76,6.82,26.01,69.22,0.03,101.31
Eluvaitivu,2025-01-28T23:00,0.0,0.0,5.69,6.72,25.9,69.34,0.03,101.25
Eluvaitivu,2025-01-29T00:00,0.0,0.0,5.83,6.88,25.79,69.79,0.01,101.16
Eluvaitivu,2025-01-29T01:00,0.0,0.0,6.07,7.18,25.7,70.45,0.0,101.09
Eluvaitivu,2025-01-29T02:00,0.0,0.0,6.21,7.36,25.65,71.02,0.0,101.06
Eluvaitivu,2025-01-29T03:00,0.0,0.0,6.31,7.48,25.61,71.77,0.0,101.05
Eluvaitivu,2025-01-29T04:00,0.0,0.0,6.52,7.75,25.57,72.74,0.0,101.08
Eluvaitivu,2025-01-29T05:00,0.0,0.0,6.85,8.15,25.54,73.79,0.0,101.14
Eluvaitivu,2025-01-29T06:00,21.38,40.15,6.94,8.24,25.71,74.42,0.0,101.23
Eluvaitivu,2025-01-29T07:00,121.9,238.35,6.74,7.74,26.06,73.63,0.0,101.34
Eluvaitivu,2025-01-29T08:00,268.98,469.67,6.67,7.46,26.29,72.5,0.0,101.4
Eluvaitivu,2025-01-29T09:00,378.88,671.7,6.76,7.51,26.49,72.01,0.0,101.4
Eluvaitivu,2025-01-29T10:00,516.35,815.6,6.91,7.67,26.66,72.09,0.0,101.35
Eluvaitivu,2025-01-29T11:00,682.58,886.28,7.09,7.89,26.76,72.5,0.01,101.25
Eluvaitivu,2025-01-29T12:00,641.05,880.28,7.3,8.16,26.75,73.37,0.02,101.13
Eluvaitivu,2025-01-29T13:00,607.4,798.67,7.45,8.35,26.69,74.32,0.03,101.02
Eluvaitivu,2025-01-29T14:00,495.58,648.58,7.41,8.34,26.58,75.39,0.03,100.96
Eluvaitivu,2025-01-29T15:00,323.85,444.38,7.25,8.23,26.44,76.66,0.03,100.96
Eluvaitivu,2025-01-29T16:00,152.52,212.18,7.0,8.11,26.3,78.36,0.03,101.0
Eluvaitivu,2025-01-29T17:00,20.77,25.42,6.79,8.05,26.15,80.19,0.03,101.07
Eluvaitivu,2025-01-29T18:00,0.0,0.0,6.65,7.94,26.14,81.57,0.04,101.16
Eluvaitivu,2025-01-29T19:00,0.0,0.0,6.42,7.69,26.17,82.76,0.05,101.24
Eluvaitivu,2025-01-29T20:00,0.0,0.0,6.45,7.72,26.18,84.01,0.07,101.28
Eluvaitivu,2025-01-29T21:00,0.0,0.0,6.65,7.93,26.16,85.32,0.19,101.26
Eluvaitivu,2025-01-29T22:00,0.0,0.0,6.79,8.09,26.1,86.65,0.27,101.21
Eluvaitivu,2025-01-29T23:00,0.0,0.0,6.75,8.01,26.02,87.81,0.38,101.14
Eluvaitivu,2025-01-30T00:00,0.0,0.0,6.7,7.94,25.95,88.72,0.59,101.06
Eluvaitivu,2025-01-30T01:00,0.0,0.0,6.78,7.99,25.89,89.48,0.88,100.97
Eluvaitivu,2025-01-30T02:00,0.0,0.0,6.76,7.96,25.8,90.1,1.32,100.92
Eluvaitivu,2025-01-30T03:00,0.0,0.0,6.75,7.91,25.72,90.39,1.89,100.92
Eluvaitivu,2025-01-30T04:00,0.0,0.0,6.73,7.86,25.68,90.46,2.64,100.98
Eluvaitivu,2025-01-30T05:00,0.0,0.0,6.78,7.9,25.63,90.56,3.61,101.06
Eluvaitivu,2025-01-30T06:00,14.75,44.85,6.99,8.04,25.65,90.29,5.28,101.15
Eluvaitivu,2025-01-30T07:00,75.68,258.5,7.12,8.02,25.73,89.89,5.49,101.23
Eluvaitivu,2025-01-30T08:00,163.93,491.33,7.26,8.13,25.84,89.45,4.92,101.29
Eluvaitivu,2025-01-30T09:00,337.35,690.03,7.38,8.23,26.03,88.76,4.81,101.26
Eluvaitivu,2025-01-30T10:00,404.67,830.7,7.42,8.3,26.26,88.1,3.64,101.19
Eluvaitivu,2025-01-30T11:00,324.8,892.15,7.36,8.26,26.44,87.86,3.4,101.07
Eluvaitivu,2025-01-30T12:00,221.7,890.72,7.26,8.16,26.54,87.88,3.49,100.96
Eluvaitivu,2025-01-30T13:00,258.4,812.28,7.26,8.18,26.57,88.03,3.36,100.84
Eluvaitivu,2025-01-30T14:00,230.82,664.53,7.22,8.17,26.56,88.17,3.02,100.78
Eluvaitivu,2025-01-30T15:00,226.73,462.23,7.16,8.11,26.55,88.36,1.87,100.78
Eluvaitivu,2025-01-30T16:00,118.72,229.1,6.91,7.87,26.47,88.87,1.38,100.83
Eluvaitivu,2025-01-30T17:00,20.55,29.5,6.44,7.53,26.31,89.82,1.0,100.9
Eluvaitivu,2025-01-30T18:00,0.0,0.0,6.05,7.19,26.22,90.47,0.84,100.99
Eluvaitivu,2025-01-30T19:00,0.0,0.0,5.79,6.94,26.2,90.89,0.57,101.08
Eluvaitivu,2025-01-30T20:00,0.0,0.0,5.56,6.66,26.2,91.21,0.97,101.12
Eluvaitivu,2025-01-30T21:00,0.0,0.0,5.26,6.29,26.16,91.65,1.35,101.12
Eluvaitivu,2025-01-30T22:00,0.0,0.0,4.94,5.89,26.12,91.97,1.98,101.07
Eluvaitivu,2025-01-30T23:00,0.0,0.0,4.57,5.4,26.05,92.19,2.45,101.0
Eluvaitivu,2025-01-31T00:00,0.0,0.0,4.17,4.89,25.98,92.27,2.7,100.93
Eluvaitivu,2025-01-31T01:00,0.0,0.0,3.82,4.42,25.9,92.4,3.3,100.86
Eluvaitivu,2025-01-31T02:00,0.0,0.0,3.69,4.27,25.9,92.37,4.12,100.82
Eluvaitivu,2025-01-31T03:00,0.0,0.0,3.87,4.49,25.94,91.97,4.57,100.82
Eluvaitivu,2025-01-31T04:00,0.0,0.0,4.16,4.84,25.99,91.64,6.35,100.87
Eluvaitivu,2025-01-31T05:00,0.0,0.0,4.48,5.26,26.04,91.59,2.91,100.96
Eluvaitivu,2025-01-31T06:00,39.2,49.75,4.88,5.63,26.33,90.91,4.23,101.06
Eluvaitivu,2025-01-31T07:00,204.62,270.65,5.31,5.93,26.64,89.94,5.35,101.15
Eluvaitivu,2025-01-31T08:00,387.65,504.1,5.42,6.1,26.93,88.81,5.56,101.24
Eluvaitivu,2025-01-31T09:00,641.08,701.6,5.48,6.22,27.17,87.83,5.81,101.24
Eluvaitivu,2025-01-31T10:00,790.17,797.55,5.63,6.47,27.35,86.95,5.01,101.18
Eluvaitivu,2025-01-31T11:00,868.15,900.1,5.79,6.73,27.48,86.21,1.98,101.08
Eluvaitivu,2025-01-31T12:00,882.08,894.72,5.97,6.95,27.54,85.69,1.17,100.99
Eluvaitivu,2025-01-31T13:00,798.55,814.22,6.1,7.07,27.49,85.72,0.51,100.88
Eluvaitivu,2025-01-31T14:00,624.53,630.2,6.05,6.96,27.42,85.84,0.19,100.8
Eluvaitivu,2025-01-31T15:00,390.73,392.92,5.93,6.77,27.31,86.21,0.1,100.79
Eluvaitivu,2025-01-31T16:00,162.2,163.62,5.69,6.44,27.14,86.92,0.05,100.82
Eluvaitivu,2025-01-31T17:00,21.15,21.23,5.18,6.07,26.86,88.56,0.05,100.89
Eluvaitivu,2025-01-31T18:00,0.0,0.0,4.9,5.83,26.69,89.53,0.05,100.98
Eluvaitivu,2025-01-31T19:00,0.0,0.0,4.72,5.63,26.64,89.64,0.06,101.07
Eluvaitivu,2025-01-31T20:00,0.0,0.0,4.63,5.53,26.57,89.75,0.06,101.13
Eluvaitivu,2025-01-31T21:00,0.0,0.0,4.61,5.49,26.52,89.62,0.08,101.15
Eluvaitivu,2025-01-31T22:00,0.0,0.0,4.54,5.39,26.44,89.55,0.1,101.12
Eluvaitivu,2025-01-31T23:00,0.0,0.0,4.53,5.36,26.35,89.38,0.15,101.07
Eluvaitivu,2025-02-01T00:00,0.0,0.0,4.59,5.43,26.26,89.18,0.19,100.98
Eluvaitivu,2025-02-01T01:00,0.0,0.0,4.74,5.6,26.16,89.13,0.17,100.91
Eluvaitivu,2025-02-01T02:00,0.0,0.0,4.79,5.66,26.09,88.99,0.13,100.87
Eluvaitivu,2025-02-01T03:00,0.0,0.0,4.79,5.64,26.06,88.68,0.13,100.87
Eluvaitivu,2025-02-01T04:00,0.0,0.0,4.77,5.62,26.07,88.26,0.08,100.93
Eluvaitivu,2025-02-01T05:00,0.0,0.0,4.71,5.54,26.11,87.75,0.06,101.01
Eluvaitivu,2025-02-01T06:00,44.4,50.4,4.65,5.36,26.45,86.41,0.08,101.11
Eluvaitivu,2025-02-01T07:00,202.85,272.73,4.57,5.03,26.85,83.96,0.08,101.23
